id,ordtyr,ordlyr,ord2yr,ord3yr,ordhist,sprord,sumord,fallord,winord,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
8083746,0,0,0,1,1,6,0,0,4,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
8083770,0,0,1,1,1,12,2,3,7,1,3,0,0,0,0,0,0,1,4,0,2,1,0,0,0,1,0,1,6,0,0,2,0,0,0,1,0,0,1
8083789,1,1,1,1,1,2,5,3,18,1,0,1,0,0,2,0,0,0,1,0,6,7,1,0,0,0,0,0,2,3,0,0,0,0,2,0,1,0,1
8083878,0,0,0,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8084297,0,0,0,1,1,9,10,0,7,0,0,0,0,0,4,0,2,0,0,0,1,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2
8084300,0,0,1,1,1,7,4,1,8,2,0,0,0,0,6,0,0,1,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1
8084335,0,1,1,1,1,0,5,11,6,0,4,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6,0,0,0
8084530,0,0,1,0,1,4,0,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
8084734,0,1,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8084793,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
8084831,1,1,0,0,1,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
8084874,0,0,0,1,1,11,6,21,23,1,3,2,0,0,0,0,0,2,28,1,1,2,1,0,1,0,0,0,4,5,1,1,0,0,6,1,0,0,1
8084971,1,1,1,1,1,12,14,7,34,8,7,3,0,1,0,0,0,1,16,0,4,5,0,0,0,0,0,0,8,4,1,2,1,0,2,1,2,0,1
8085153,0,0,1,0,1,6,2,0,6,0,0,0,0,1,0,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
8085196,0,0,0,0,1,0,0,0,11,0,0,0,0,1,1,0,0,0,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8085269,0,0,1,1,1,0,10,7,6,0,0,0,0,0,1,0,0,2,11,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,1
8085390,0,0,1,0,1,0,2,2,3,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8085510,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8085587,1,0,0,0,1,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
8085625,1,1,1,1,1,4,6,5,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,2
8085773,0,0,0,1,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1
8085927,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085978,1,1,1,1,1,22,33,40,41,1,1,1,0,1,3,0,0,1,2,1,5,3,0,0,1,0,0,0,95,1,9,1,0,0,2,2,3,2,1
8086060,1,1,1,1,1,14,17,0,14,0,0,0,0,0,5,0,0,0,6,0,1,0,0,0,0,2,0,0,7,14,1,3,0,0,2,0,1,2,1
8086150,0,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8086249,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8086290,1,1,0,1,1,4,7,4,12,3,0,1,0,0,0,0,0,2,3,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8086427,0,0,1,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
8086613,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8086680,1,1,0,1,1,1,3,2,11,0,0,0,0,0,1,0,2,0,0,0,1,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,1
8086800,0,0,0,1,1,6,0,22,11,1,0,0,0,0,0,0,0,1,4,0,4,0,1,0,0,2,0,0,5,14,2,1,0,0,2,1,0,0,1
8086923,1,1,1,1,1,51,35,57,38,10,15,11,2,1,3,0,1,19,21,2,27,10,0,0,0,0,0,0,42,5,0,2,1,0,1,4,1,1,2
8087040,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
8087075,0,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8087113,0,1,1,0,1,3,6,8,4,1,0,0,4,0,0,1,0,0,5,0,2,1,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,1
8087130,1,1,1,1,1,5,4,0,4,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8087261,1,1,1,1,1,11,6,14,19,1,0,1,1,1,1,0,0,0,5,1,7,4,0,0,1,2,0,0,7,15,0,0,0,0,0,0,1,0,2
8087296,0,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8087385,0,1,0,1,1,6,6,11,4,0,0,0,0,0,4,0,0,6,7,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1
8087814,0,0,1,1,1,2,0,2,8,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,1
8087890,0,1,1,1,1,9,0,0,20,3,1,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,0,6,2,4,0,0,0,0,2,0,1
8087920,0,1,1,1,1,3,1,9,14,2,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,7,1,5,1,0,0,1,3,0,1
8087938,1,1,1,0,1,1,4,5,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,1,0,1
8087954,1,1,1,1,1,105,31,62,96,8,1,10,2,3,7,0,3,1,63,0,10,11,5,1,0,10,0,0,43,45,14,15,2,0,5,0,16,18,1
8088098,0,1,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8088446,0,1,1,0,1,0,8,10,2,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
8088462,0,0,0,0,1,6,6,0,2,0,0,0,0,0,3,0,1,1,1,0,3,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
8088632,0,1,0,0,1,0,0,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8088675,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
8088705,0,1,1,1,1,15,8,0,12,1,0,1,0,0,4,0,0,0,1,0,9,0,2,0,2,1,1,0,5,0,4,1,0,0,2,0,0,0,1
8088713,0,1,0,0,1,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
8088721,1,0,1,1,1,9,17,0,17,1,0,1,0,0,2,0,0,0,3,0,3,7,0,0,0,0,0,0,1,12,0,2,0,0,7,0,2,1,1
8088845,0,0,1,1,1,2,3,0,8,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1
8088969,0,0,1,0,1,2,0,0,10,0,0,0,0,1,0,0,0,4,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
8089191,0,0,0,1,1,4,5,0,4,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,1,2,0,1,0,0,0,0,1,0,1
8089400,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
8089663,1,0,0,0,1,5,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1
8089868,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8089949,0,1,1,0,1,0,11,0,13,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,11,3,0,1,0,3,0,1,0,1
8089973,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
8090378,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
8090432,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
8090483,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
8090637,1,1,1,0,1,2,1,4,3,1,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8090670,1,1,1,1,1,10,23,27,16,2,0,1,0,1,3,0,0,1,6,0,6,20,3,0,5,0,0,1,3,6,1,6,0,0,7,3,0,0,1
8090696,1,0,0,0,1,0,8,0,9,0,0,0,1,0,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,5,1,0,0,0,1,1,0,0,1
8091013,0,0,1,1,1,0,11,4,3,2,0,0,0,0,1,0,0,2,4,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1
8091064,0,0,1,1,1,9,0,0,27,0,0,1,0,0,1,1,1,1,1,0,4,4,0,0,1,0,0,0,12,5,0,1,0,0,0,0,2,0,1
8091072,0,0,0,1,1,13,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,2,0,1
8091129,0,1,1,1,1,12,62,8,5,3,3,0,0,5,33,0,4,0,2,0,11,4,1,0,0,1,1,1,3,0,0,2,0,0,2,0,7,3,1
8091188,0,1,0,0,1,4,0,4,5,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,2,0
8091200,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1
8091250,0,1,1,1,1,9,2,3,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,3,1,0,0,3,4,0,0,1
8091609,1,1,1,1,1,6,4,4,5,1,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,1
8091668,0,0,0,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1
8091854,1,1,1,1,1,6,11,5,5,0,1,0,0,0,2,0,0,0,13,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
8092281,0,0,0,0,1,5,0,0,4,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8092435,1,1,1,1,1,21,33,22,24,8,0,1,0,1,1,2,0,2,16,0,13,3,0,1,0,5,1,0,9,13,11,3,0,1,6,0,1,1,1
8092737,0,1,0,1,1,0,1,10,2,1,1,1,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8092745,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
8093105,0,0,0,0,1,0,4,3,4,0,0,0,0,0,0,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8093164,1,1,1,1,1,24,25,32,23,6,0,2,0,2,10,0,0,0,0,0,5,5,0,0,0,0,0,0,1,56,8,4,0,0,3,1,0,0,1
8093407,0,0,1,0,1,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8093458,0,1,1,1,1,34,12,13,15,1,0,0,0,15,49,0,1,0,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8093474,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8093628,0,1,1,0,1,5,6,12,7,0,0,1,0,0,2,0,1,1,0,0,8,1,1,0,0,0,0,0,0,3,1,3,0,0,3,3,1,0,1
8093709,0,0,0,0,1,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1
8093741,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8093806,0,0,1,0,1,3,7,11,4,0,0,1,0,0,3,0,0,1,2,0,1,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1
8093954,0,1,1,1,1,1,6,2,10,1,0,1,0,0,0,0,1,0,3,0,2,1,0,0,0,0,0,2,0,1,0,1,0,0,1,2,1,0,2
8094152,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8094357,1,0,1,0,1,2,8,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,2
8094390,0,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8094519,0,0,1,1,1,8,12,0,3,0,3,0,0,5,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8094624,0,0,1,1,1,9,0,1,10,0,0,0,0,0,3,0,2,0,0,0,4,1,2,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,0
8094861,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1
8094969,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1
8094985,1,1,1,0,1,6,7,7,4,0,0,0,0,0,0,0,2,0,0,0,1,6,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,1
8095019,1,1,1,0,1,6,1,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,0,0,1
8095159,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8095264,0,0,1,1,1,16,7,0,3,1,0,1,0,1,2,0,0,1,1,0,8,1,0,0,0,0,0,0,3,2,0,0,0,0,2,1,0,1,1
8095272,0,0,0,1,1,0,4,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8095299,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
8095760,0,1,1,0,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8095922,0,1,0,1,1,14,8,8,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,12,2,0,0,1,0,1,1,0,3,4
8096163,0,1,1,1,1,13,8,8,6,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,1,0,1,0,16,0,5,0,0,3,1,1,0,1
8096198,0,1,1,1,1,6,1,2,6,1,1,0,0,4,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
8096201,0,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8096430,1,1,1,1,1,22,25,15,12,4,0,1,0,1,3,0,0,0,17,0,10,12,0,0,0,0,2,0,4,2,4,1,0,0,6,2,5,0,0
8096503,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8096538,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8096724,1,1,1,1,1,5,22,12,27,5,1,3,0,1,0,0,2,1,8,0,12,10,0,0,1,0,1,0,7,0,4,4,1,0,2,1,0,1,1
8096740,0,1,1,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
8096864,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8097003,0,0,1,1,1,3,6,10,15,0,0,1,0,0,1,0,0,0,9,0,1,0,0,0,1,0,0,0,6,0,2,0,0,0,4,5,0,4,0
8097011,1,1,1,1,1,5,17,7,9,0,1,0,1,0,0,0,0,1,3,0,3,18,0,0,0,0,0,0,4,2,1,1,0,0,1,0,2,0,0
8097020,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8097100,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8097240,0,1,1,1,1,27,41,33,18,12,4,2,4,2,0,0,1,4,3,0,3,53,3,0,1,2,0,0,10,6,1,2,0,0,4,1,0,0,1
8097259,1,1,1,0,1,0,4,4,12,2,0,1,0,0,1,0,0,0,4,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2
8097348,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
8097500,0,1,1,1,1,1,2,1,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,1
8097569,1,1,1,1,1,0,11,3,6,0,0,0,0,0,1,0,0,0,1,0,4,4,0,0,0,1,0,0,1,2,1,0,0,0,3,0,0,1,1
8097720,0,1,1,1,1,0,16,0,20,0,2,2,0,0,0,0,0,4,2,0,1,11,0,0,0,0,0,0,4,1,0,3,0,0,1,1,3,0,1
8097887,0,0,0,0,1,3,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8097917,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8097933,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8097984,1,1,0,0,1,3,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8098190,0,0,0,1,1,4,0,2,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8098301,0,0,1,1,1,0,0,6,9,0,0,0,0,0,2,0,0,2,4,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1
8098417,0,0,1,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
8098425,0,0,1,1,1,15,24,0,13,0,0,0,0,0,0,0,0,0,12,0,5,0,2,0,0,0,0,0,8,12,3,0,0,0,6,1,2,0,1
8098581,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8098654,0,1,1,1,1,0,1,8,11,1,0,0,0,0,1,0,0,0,4,0,1,0,1,0,0,1,0,1,4,0,0,2,0,0,0,0,3,0,1
8098670,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8098859,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8098875,1,0,0,1,1,0,7,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,1
8099014,0,0,1,1,1,0,2,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
8099189,0,0,0,1,1,1,1,0,6,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
8099308,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1
8099448,0,0,0,1,1,2,4,0,3,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8099650,1,1,1,1,1,38,17,23,22,2,2,0,0,7,3,1,0,1,10,0,12,5,1,1,1,2,0,1,3,40,0,3,0,0,1,1,0,1,2
8099693,0,0,1,0,1,0,0,21,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,1
8099782,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8099901,0,1,1,1,1,1,2,2,9,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,2,1
8100047,0,0,0,1,1,6,17,1,6,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,6,1,0,3,6,0,0,0,0,4,2,1,0,2
8100063,1,1,0,1,1,13,0,5,13,1,0,5,0,0,0,0,0,2,4,0,4,6,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,3,1
8100080,0,0,1,1,1,0,5,0,6,3,0,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8100152,1,1,1,1,1,1,4,1,4,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8100411,0,0,0,1,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
8100497,0,0,1,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8100500,0,0,0,1,1,27,5,1,7,0,0,1,0,0,1,0,3,0,0,0,1,0,10,0,0,0,0,0,0,5,0,10,0,0,2,0,2,4,1
8100519,0,1,0,1,1,0,3,0,6,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
8100969,0,1,1,1,1,6,5,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,3
8101256,0,0,0,0,1,2,0,6,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1,1,0,0,1
8101299,0,1,0,1,1,8,0,11,5,1,1,3,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,2,1,4,0,1,0,0,0,1,0,2,2
8101345,0,0,1,1,1,4,3,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,0
8101370,0,1,0,0,1,2,0,2,7,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1
8101507,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8101582,0,1,1,1,1,9,0,11,14,0,0,1,0,0,0,0,0,3,2,0,8,2,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,2
8101590,0,1,1,1,1,1,4,1,5,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2
8101620,1,1,0,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1
8101647,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8101990,0,0,1,0,1,0,2,4,5,1,1,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8102007,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8102279,0,1,1,1,1,27,0,9,35,1,0,0,0,0,5,0,0,0,14,0,3,32,0,1,0,0,0,0,3,5,0,0,0,0,0,1,5,0,1
8102317,0,0,0,1,1,0,5,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,2,0,1
8102473,1,0,1,1,1,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
8102481,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
